284,弟,0
285,彐,0
286,彑,0
287,彡,0
288,彳,0
289,心,0
290,忄,0
291,必,0
292,戈,0
293,戉,0
294,戋,0
295,戍,0
296,成,0
297,我,0
298,户,0
299,戼,0
300,手,0
301,扌,0
302,才,0
303,承,0
304,攵,0
305,文,0
306,斗,0
307,斤,0
308,斥,0
309,方,0
310,无,0
311,旡,0
312,日,0
313,曰,0
314,曱,0
315,曲,0
316,曳,0
317,更,0
318,月,0
319,木,0
320,朩,0
321,未,0
322,末,0
323,本,0
324,朮,0
325,术,0
326,朱,0
327,朿,0
328,束,0
329,来,0
330,東,0
331,柬,0
332,欠,0
333,止,0
334,歹,0
335,毋,0
336,毌,0
337,母,0
338,毛,0
339,氏,0
340,氐,0
341,民,0
342,气,0
343,水,0
344,氵,0
345,氶,0
346,永,0
347,求,0
348,火,0
349,為,0
350,爪,0
351,爫,0
352,爲,0
353,父,0
354,爿,0
355,片,0
356,牙,0
357,牛,0
358,牜,0
359,犬,0
360,犭,0
361,犮,0
362,玄,0
363,玉,0
364,王,0
365,玍,0
366,瓜,0
367,瓦,0
368,甘,0
369,生,0
370,用,0
371,甩,0
372,甫,0
373,田,0
374,由,0
375,甲,0
376,申,0
377,电,0
378,畢,0
379,疋,0
380,疌,0
381,疒,0
382,癶,0
383,白,0
384,皮,0
385,皿,0
386,目,0
387,矢,0
388,示,0
389,礻,0
390,禹,0
391,禺,0
392,禾,0
393,秉,0
394,穴,0
395,立,0
396,竹,0
397,米,0
398,粛,0
399,糹,0
400,纟,0
401,缶,0
402,罒,0
403,羊,0
404,耀,1
405,耏,1
406,耐,1
407,耓,1
408,耔,1
409,耕,1
410,耖,1
411,耗,1
412,耘,1
413,耙,1
414,耚,1
415,耛,1
416,耜,1
417,耝,1
418,耞,1
419,耟,1
420,耠,1
421,耡,1
422,耢,1
423,耣,1
424,耤,1
425,耥,1
426,耦,1
427,耧,1
428,耨,1
429,耩,1
430,耪,1
431,耫,1
432,耬,1
433,耭,1
434,耮,1
435,耯,1
436,耰,1
437,耱,1
438,耲,1
439,耴,1
440,耵,1
441,耶,1
442,耹,1
443,耺,1
444,耻,1
445,耼,1
446,耽,1
447,耾,1
448,耿,1
449,聀,1
450,聁,1
451,聃,1
452,聄,1
453,聅,1
454,聆,1
455,聇,1
456,聈,1
457,聉,1
458,聊,1
459,职,1
460,聍,1
461,聎,1
462,聏,1
463,聐,1
464,聑,1
465,聒,1
466,联,1
467,聕,1
468,聗,1
469,聘,1
470,聙,1
471,聛,1
472,聜,1
473,聝,1
474,聠,1
475,聡,1
476,聢,1
477,聣,1
478,聤,1
479,聥,1
480,聦,1
481,聧,1
482,聨,1
483,聩,1
484,聪,1
485,聫,1
486,聬,1
487,聭,1
488,聮,1
489,聯,1
490,聰,1
491,聴,1
492,聵,1
493,職,1
494,聸,1
495,聹,1
496,聺,1
497,聼,1
498,聽,1
499,肂,1
500,肄,1
501,肆,1
502,肊,1
503,肋,1
504,肌,1
505,肍,1
506,肐,1
507,肑,1
508,肒,1
509,肔,1
510,肕,1
511,肗,1
512,肘,1
513,肚,1
514,肛,1
515,肜,1
516,肝,1
517,肞,1
518,肟,1
519,肠,1
520,股,1
521,肢,1
522,肣,1
523,肤,1
524,肥,1
525,肦,1
526,肧,1
527,肨,1
528,肪,1
529,肫,1
530,肬,1
531,肭,1
532,肮,1
533,肰,1
534,肱,1
535,肳,1
536,肵,1
537,肶,1
538,肷,1
539,肸,1
540,肹,1
541,肺,1
542,肼,1
543,肽,1
544,肿,1
545,胀,1
546,胁,1
547,胂,1
548,胅,1
549,胆,1
550,胇,1
551,胈,1
552,胉,1
553,胊,1
554,胋,1
555,胍,1
556,胎,1
557,胏,1
558,胐,1
559,胑,1
560,胒,1
561,胓,1
562,胖,1
563,胗,1
564,胘,1
565,胙,1
566,胚,1
567,胛,1
568,胜,1
569,胝,1
570,胞,1
571,胟,1
572,胠,1
573,胡,1
574,胢,1
575,胣,1
576,胦,1
577,胧,1
578,胨,1
579,胩,1
580,胪,1
581,胫,1
582,胭,1
583,胮,1
584,胯,1
585,胰,1
586,胱,1
587,胲,1
588,胳,1
589,胴,1
590,胵,1
591,胶,1
592,胸,1
593,胹,1
594,胺,1
595,胼,1
596,能,1
597,胿,1
598,脁,1
599,脂,1
600,脃,1
601,脄,1
602,脆,1
603,脇,1
604,脈,1
605,脉,1
606,脌,1
607,脍,1
608,脎,1
609,脏,1
610,脐,1
611,脑,1
612,脒,1
613,脓,1
614,脕,1
615,脖,1
616,脗,1
617,脘,1
618,脙,1
619,脛,1
620,脜,1
621,脝,1
622,脞,1
623,脟,1
624,脠,1
625,脡,1
626,脢,1
627,脤,1
628,脥,1
629,脦,1
630,脧,1
631,脨,1
632,脩,1
633,脪,1
634,脫,1
635,脬,1
636,脭,1
637,脮,1
638,脯,1
639,脰,1
640,脱,1
641,脲,1
642,脳,1
643,脴,1
644,脵,1
645,脶,1
646,脸,1
647,脹,1
648,脺,1
649,脻,1
650,脼,1
651,脽,1
652,脾,1
653,脿,1
654,腀,1
655,腁,1
656,腂,1
657,腃,1
658,腄,1
659,腅,1
660,腆,1
661,腇,1
662,腈,1
663,腉,1
664,腊,1
665,腋,1
666,腌,1
667,腍,1
668,腏,1
669,腑,1
670,腒,1
671,腓,1
672,腔,1
673,腕,1
674,腖,1
675,腗,1
676,腘,1
677,腙,1
678,腚,1
679,腛,1
680,腜,1
681,腝,1
682,腞,1
683,腟,1
684,腠,1
685,腡,1
686,腢,1
687,腣,1
688,腤,1
689,腥,1
690,腦,1
691,腧,1
692,腨,1
693,腩,1
694,腪,1
695,腫,1
696,腬,1
697,腭,1
698,腮,1
699,腯,1
700,腰,1
701,腱,1
702,腲,1
703,腴,1
704,腵,1
705,腶,1
706,腷,1
707,腸,1
708,腹,1
709,腺,1
710,腻,1
711,腼,1
712,腽,1
713,腾,1
714,腿,1
715,膀,1
716,膁,1
717,膃,1
718,膄,1
719,膅,1
720,膆,1
721,膇,1
722,膈,1
723,膉,1
724,膊,1
725,膌,1
726,膍,1
727,膎,1
728,膑,1
729,膒,1
730,膓,1
731,膔,1
732,膕,1
733,膖,1
734,膗,1
735,膘,1
736,膙,1
737,膛,1
738,膜,1
739,膝,1
740,膞,1
741,膟,1
742,膠,1
743,膡,1
744,膢,1
745,膣,1
746,膤,1
747,膦,1
748,膧,1
749,膩,1
750,膪,1
751,膫,1
752,膬,1
753,膭,1
754,膮,1
755,膯,1
756,膰,1
757,膱,1
758,膲,1
759,膳,1
760,膴,1
761,膵,1
762,膶,1
763,膸,1
764,膹,1
765,膻,1
766,膼,1
767,膽,1
768,膾,1
769,膿,1
770,臁,1
771,臃,1
772,臄,1
773,臅,1
774,臆,1
775,臇,1
776,臈,1
777,臉,1
778,臊,1
779,臍,1
780,臎,1
781,臏,1
782,臐,1
783,臑,1
784,臒,1
785,臓,1
786,臔,1
787,臕,1
788,臗,1
789,臘,1
790,臙,1
791,臚,1
792,臛,1
793,臜,1
794,臞,1
795,臟,1
796,臢,1
797,臤,1
798,臥,1
799,臦,1
800,臨,1
801,臫,1
802,臲,1
803,致,1
804,臵,1
805,臶,1
806,臸,1
807,臹,1
808,臻,1
809,舏,1
810,舐,1
811,舑,1
812,舒,1
813,舓,1
814,舔,1
815,舕,1
816,舖,1
817,舗,1
818,舘,1
819,舚,1
820,舛,1
821,舠,1
822,舡,1
823,舢,1
824,舣,1
825,舤,1
826,舥,1
827,舦,1
828,舧,1
829,舨,1
830,舩,1
831,航,1
832,舫,1
833,般,1
834,舭,1
835,舮,1
836,舯,1
837,舰,1
838,舱,1
839,舲,1
840,舳,1
841,舴,1
842,舵,1
843,舶,1
844,舷,1
845,舸,1
846,船,1
847,舺,1
848,舻,1
849,舼,1
850,舽,1
851,舾,1
852,舿,1
853,艀,1
854,艁,1
855,艂,1
856,艃,1
857,艄,1
858,艅,1
859,艆,1
860,艇,1
861,艈,1
862,艉,1
863,艊,1
864,艋,1
865,艌,1
866,艍,1
867,艎,1
868,艏,1
869,艐,1
870,艑,1
871,艒,1
872,艓,1
873,艔,1
874,艕,1
875,艖,1
876,艗,1
877,艘,1
878,艙,1
879,艚,1
880,艛,1
881,艜,1
882,艝,1
883,艞,1
884,艟,1
885,艠,1
886,艡,1
887,艢,1
888,艣,1
889,艤,1
890,艦,1
891,艧,1
892,艨,1
893,艩,1
894,艪,1
895,艫,1
896,艬,1
897,艭,1
898,艰,1
899,艱,1
900,艳,1
901,艴,1
902,艵,1
903,艶,1
904,艷,1
905,艸,1
906,荆,1
907,蒯,1
908,虓,1
909,號,1
910,虠,1
911,虢,1
912,虣,1
913,虤,1
914,虥,1
915,虦,1
916,虧,1
917,虨,1
918,虩,1
919,虪,1
920,虬,1
921,虭,1
922,虮,1
923,虯,1
924,虰,1
925,虲,1
926,虳,1
927,虴,1
928,虵,1
929,虶,1
930,虷,1
931,虸,1
932,虹,1
933,虻,1
934,虼,1
935,虾,1
936,蚀,1
937,蚁,1
938,蚂,1
939,蚄,1
940,蚅,1
941,蚆,1
942,蚇,1
943,蚈,1
944,蚊,1
945,蚋,1
946,蚌,1
947,蚍,1
948,蚎,1
949,蚏,1
950,蚐,1
951,蚑,1
952,蚒,1
953,蚔,1
954,蚖,1
955,蚗,1
956,蚘,1
957,蚙,1
958,蚚,1
959,蚛,1
960,蚜,1
961,蚝,1
962,蚞,1
963,蚟,1
964,蚡,1
965,蚢,1
966,蚣,1
967,蚥,1
968,蚦,1
969,蚧,1
970,蚨,1
971,蚪,1
972,蚫,1
973,蚬,1
974,蚭,1
975,蚮,1
976,蚯,1
977,蚰,1
978,蚱,1
979,蚲,1
980,蚳,1
981,蚵,1
982,蚶,1
983,蚷,1
984,蚸,1
985,蚹,1
986,蚺,1
987,蚼,1
988,蚽,1
989,蚾,1
990,蚿,1
991,蛀,1
992,蛁,1
993,蛂,1
994,蛃,1
995,蛄,1
996,蛅,1
997,蛆,1
998,蛇,1
999,蛈,1
1000,蛉,1
1001,蛌,1
1002,蛎,1
1003,蛏,1
1004,蛐,1
1005,蛑,1
1006,蛒,1
1007,蛔,1
1008,蛕,1
1009,蛖,1
1010,蛘,1
1011,蛙,1
1012,蛛,1
1013,蛜,1
1014,蛝,1
1015,蛞,1
1016,蛟,1
1017,蛠,1
1018,蛡,1
1019,蛢,1
1020,蛣,1
1021,蛤,1
1022,蛥,1
1023,蛦,1
1024,蛧,1
1025,蛨,1
1026,蛫,1
1027,蛭,1
1028,蛯,1
1029,蛱,1
1030,蛲,1
1031,蛳,1
1032,蛴,1
1033,蛵,1
1034,蛶,1
1035,蛷,1
1036,蛸,1
1037,蛹,1
1038,蛺,1
1039,蛻,1
1040,蛼,1
1041,蛽,1
1042,蛾,1
1043,蛿,1
1044,蜁,1
1045,蜂,1
1046,蜄,1
1047,蜅,1
1048,蜆,1
1049,蜈,1
1050,蜉,1
1051,蜊,1
1052,蜋,1
1053,蜌,1
1054,蜍,1
1055,蜎,1
1056,蜏,1
1057,蜒,1
1058,蜓,1
1059,蜔,1
1060,蜕,1
1061,蜖,1
1062,蜗,1
1063,蜙,1
1064,蜛,1
1065,蜞,1
1066,蜟,1
1067,蜠,1
1068,蜡,1
1069,蜢,1
1070,蜣,1
1071,蜦,1
1072,蜧,1
1073,蜨,1
1074,蜩,1
1075,蜪,1
1076,蜫,1
1077,蜬,1
1078,蜭,1
1079,蜮,1
1080,蜯,1
1081,蜱,1
1082,蜲,1
1083,蜳,1
1084,蜴,1
1085,蜵,1
1086,蜶,1
1087,蜷,1
1088,蜹,1
1089,蜺,1
1090,蜻,1
1091,蜼,1
1092,蜽,1
1093,蜾,1
1094,蜿,1
1095,蝀,1
1096,蝃,1
1097,蝄,1
1098,蝆,1
1099,蝇,1
1100,蝈,1
1101,蝉,1
1102,蝊,1
1103,蝋,1
1104,蝌,1
1105,蝍,1
1106,蝎,1
1107,蝏,1
1108,蝐,1
1109,蝑,1
1110,蝒,1
1111,蝓,1
1112,蝔,1
1113,蝕,1
1114,蝖,1
1115,蝗,1
1116,蝘,1
1117,蝙,1
1118,蝚,1
1119,蝛,1
1120,蝜,1
1121,蝝,1
1122,蝞,1
1123,蝟,1
1124,蝠,1
1125,蝡,1
1126,蝢,1
1127,蝤,1
1128,蝦,1
1129,蝧,1
1130,蝩,1
1131,蝪,1
1132,蝫,1
1133,蝬,1
1134,蝭,1
1135,蝮,1
1136,蝯,1
1137,蝰,1
1138,蝳,1
1139,蝶,1
1140,蝷,1
1141,蝸,1
1142,蝹,1
1143,蝺,1
1144,蝻,1
1145,蝼,1
1146,蝽,1
1147,蝾,1
1148,蝿,1
1149,螁,1
1150,螃,1
1151,螄,1
1152,螅,1
1153,螆,1
1154,螇,1
1155,螈,1
1156,螉,1
1157,螊,1
1158,螋,1
1159,融,1
1160,螎,1
1161,螏,1
1162,螐,1
1163,螑,1
1164,螒,1
1165,螓,1
1166,螔,1
1167,螕,1
1168,螖,1
1169,螗,1
1170,螘,1
1171,螛,1
1172,螝,1
1173,螞,1
1174,螟,1
1175,螠,1
1176,螣,1
1177,螤,1
1178,螥,1
1179,螦,1
1180,螧,1
1181,螨,1
1182,螪,1
1183,螬,1
1184,螭,1
1185,螮,1
1186,螰,1
1187,螲,1
1188,螳,1
1189,螵,1
1190,螺,1
1191,螻,1
1192,螼,1
1193,螾,1
1194,蟀,1
1195,蟂,1
1196,蟃,1
1197,蟅,1
1198,蟆,1
1199,蟈,1
1200,蟉,1
1201,蟋,1
1202,蟌,1
1203,蟍,1
1204,蟎,1
1205,蟏,1
1206,蟐,1
1207,蟑,1
1208,蟒,1
1209,蟓,1
1210,蟔,1
1211,蟕,1
1212,蟘,1
1213,蟙,1
1214,蟜,1
1215,蟝,1
1216,蟟,1
1217,蟠,1
1218,蟡,1
1219,蟢,1
1220,蟣,1
1221,蟤,1
1222,蟥,1
1223,蟦,1
1224,蟧,1
1225,蟩,1
1226,蟪,1
1227,蟫,1
1228,蟬,1
1229,蟭,1
1230,蟮,1
1231,蟯,1
1232,蟰,1
1233,蟱,1
1234,蟳,1
1235,蟵,1
1236,蟶,1
1237,蟷,1
1238,蟺,1
1239,蟻,1
1240,蟽,1
1241,蟾,1
1242,蠀,1
1243,蠂,1
1244,蠄,1
1245,蠅,1
1246,蠇,1
1247,蠉,1
1248,蠊,1
1249,蠋,1
1250,蠌,1
1251,蠎,1
1252,蠏,1
1253,蠐,1
1254,蠑,1
1255,蠓,1
1256,蠔,1
1257,蠕,1
1258,蠖,1
1259,蠗,1
1260,蠘,1
1261,蠙,1
1262,蠛,1
1263,蠝,1
1264,蠟,1
1265,蠣,1
1266,蠦,1
1267,蠨,1
1268,蠬,1
1269,蠮,1
1270,蠰,1
1271,蠲,1
1272,蠳,1
1273,蠴,1
1274,蠵,1
1275,蠷,1
1276,蠸,1
1277,蠼,1
1278,蠾,1
1279,衂,1
1280,衃,1
1281,衄,1
1282,衅,1
1283,衇,1
1284,衈,1
1285,衉,1
1286,衊,1
1287,行,1
1288,补,1
1289,衦,1
1290,衧,1
1291,衩,1
1292,衪,1
1293,衫,1
1294,衬,1
1295,衭,1
1296,衯,1
1297,衱,1
1298,衲,1
1299,衳,1
1300,衴,1
1301,衵,1
1302,衶,1
1303,衸,1
1304,衹,1
1305,衻,1
1306,衼,1
1307,衽,1
1308,衿,1
1309,袀,1
1310,袂,1
1311,袄,1
1312,袆,1
1313,袇,1
1314,袉,1
1315,袊,1
1316,袍,1
1317,袎,1
1318,袏,1
1319,袐,1
1320,袑,1
1321,袒,1
1322,袓,1
1323,袔,1
1324,袕,1
1325,袖,1
1326,袗,1
1327,袘,1
1328,袙,1
1329,袚,1
1330,袛,1
1331,袜,1
1332,袟,1
1333,袡,1
1334,袢,1
1335,袣,1
1336,袥,1
1337,袦,1
1338,袧,1
1339,袨,1
1340,袩,1
1341,袪,1
1342,被,1
1343,袮,1
1344,袯,1
1345,袱,1
1346,袳,1
1347,袴,1
1348,袵,1
1349,袶,1
1350,袷,1
1351,袸,1
1352,袹,1
1353,袺,1
1354,袻,1
1355,袼,1
1356,袾,1
1357,袿,1
1358,裀,1
1359,裃,1
1360,裆,1
1361,裇,1
1362,裈,1
1363,裉,1
1364,裋,1
1365,裌,1
1366,裍,1
1367,裎,1
1368,裐,1
1369,裑,1
1370,裓,1
1371,裕,1
1372,裖,1
1373,裗,1
1374,裙,1
1375,補,1
1376,裞,1
1377,裡,1
1378,裢,1
1379,裣,1
1380,裤,1
1381,裥,1
1382,裧,1
1383,裨,1
1384,裩,1
1385,裪,1
1386,裫,1
1387,裬,1
1388,裭,1
1389,裮,1
1390,裯,1
1391,裰,1
1392,裱,1
1393,裲,1
1394,裶,1
1395,裷,1
1396,裸,1
1397,裺,1
1398,裼,1
1399,裾,1
1400,裿,1
1401,褀,1
1402,褃,1
1403,褄,1
1404,褅,1
1405,褆,1
1406,複,1
1407,褈,1
1408,褉,1
1409,褊,1
1410,褋,1
1411,褌,1
1412,褍,1
1413,褐,1
1414,褑,1
1415,褔,1
1416,褕,1
1417,褖,1
1418,褗,1
1419,褘,1
1420,褙,1
1421,褚,1
1422,褛,1
1423,褝,1
1424,褞,1
1425,褟,1
1426,褠,1
1427,褡,1
1428,褣,1
1429,褤,1
1430,褥,1
1431,褦,1
1432,褨,1
1433,褪,1
1434,褫,1
1435,褬,1
1436,褯,1
1437,褲,1
1438,褳,1
1439,褴,1
1440,褵,1
1441,褶,1
1442,褷,1
1443,褸,1
1444,褼,1
1445,褾,1
1446,褿,1
1447,襀,1
1448,襁,1
1449,襂,1
1450,襅,1
1451,襆,1
1452,襇,1
1453,襈,1
1454,襉,1
1455,襊,1
1456,襋,1
1457,襌,1
1458,襍,1
1459,襎,1
1460,襏,1
1461,襐,1
1462,襑,1
1463,襒,1
1464,襓,1
1465,襔,1
1466,襕,1
1467,襖,1
1468,襗,1
1469,襘,1
1470,襙,1
1471,襚,1
1472,襛,1
1473,襜,1
1474,襝,1
1475,襟,1
1476,襠,1
1477,襡,1
1478,襢,1
1479,襣,1
1480,襤,1
1481,襥,1
1482,襦,1
1483,襧,1
1484,襨,1
1485,襩,1
1486,襪,1
1487,襫,1
1488,襬,1
1489,襮,1
1490,襰,1
1491,襳,1
1492,襴,1
1493,襵,1
1494,襶,1
1495,襷,1
1496,襸,1
1497,襹,1
1498,襺,1
1499,襻,1
1500,襼,1
1501,襽,1
1502,覅,1
1503,覌,1
1504,規,1
1505,覑,1
1506,覒,1
1507,覕,1
1508,視,1
1509,覗,1
1510,覘,1
1511,覙,1
1512,覛,1
1513,覜,1
1514,覝,1
1515,覞,1
1516,覟,1
1517,覠,1
1518,覡,1
1519,覢,1
1520,覣,1
1521,覤,1
1522,覥,1
1523,覦,1
1524,覨,1
1525,覩,1
1526,親,1
1527,覫,1
1528,覬,1
1529,覭,1
1530,覯,1
1531,覰,1
1532,覲,1
1533,観,1
1534,覴,1
1535,覵,1
1536,覶,1
1537,覷,1
1538,覸,1
1539,覻,1
1540,覼,1
1541,覾,1
1542,覿,1
1543,觀,1
1544,观,1
1545,规,1
1546,视,1
1547,觇,1
1548,觊,1
1549,觋,1
1550,觌,1
1551,觍,1
1552,觎,1
1553,觏,1
1554,觐,1
1555,觑,1
1556,觓,1
1557,觔,1
1558,觕,1
1559,觖,1
1560,觗,1
1561,觘,1
1562,觙,1
1563,觚,1
1564,觛,1
1565,觝,1
1566,觞,1
1567,觟,1
1568,觡,1
1569,解,1
1570,觤,1
1571,觥,1
1572,触,1
1573,觧,1
1574,觨,1
1575,觩,1
1576,觪,1
1577,觫,1
1578,觬,1
1579,觭,1
1580,觮,1
1581,觯,1
1582,觰,1
1583,觲,1
1584,觳,1
1585,觴,1
1586,觵,1
1587,觶,1
1588,觸,1
1589,觹,1
1590,觻,1
1591,觼,1
1592,觽,1
1593,觾,1
1594,觿,1
1595,訂,1
1596,訃,1
1597,訅,1
1598,訆,1
1599,計,1
1600,訉,1
1601,訊,1
1602,訋,1
1603,訌,1
1604,訍,1
1605,討,1
1606,訏,1
1607,訐,1
1608,訑,1
1609,訒,1
1610,訓,1
1611,訕,1
1612,訖,1
1613,託,1
1614,記,1
1615,訙,1
1616,訛,1
1617,訜,1
1618,訝,1
1619,訞,1
1620,訟,1
1621,訠,1
1622,訡,1
1623,訢,1
1624,訣,1
1625,訤,1
1626,訥,1
1627,訦,1
1628,訧,1
1629,訨,1
1630,訩,1
1631,訪,1
1632,訫,1
1633,訬,1
1634,設,1
1635,訮,1
1636,訯,1
1637,訰,1
1638,許,1
1639,訲,1
1640,訳,1
1641,訴,1
1642,訵,1
1643,訶,1
1644,訷,1
1645,訸,1
1646,訹,1
1647,診,1
1648,註,1
1649,証,1
1650,訽,1
1651,訿,1
1652,詀,1
1653,詁,1
1654,詃,1
1655,詄,1
1656,詅,1
1657,詆,1
1658,詇,1
1659,詉,1
1660,詊,1
1661,詋,1
1662,詌,1
1663,詍,1
1664,詎,1
1665,詏,1
1666,詐,1
1667,詑,1
1668,詒,1
1669,詓,1
1670,詔,1
1671,評,1
1672,詖,1
1673,詗,1
1674,詘,1
1675,詙,1
1676,詚,1
1677,詛,1
1678,詜,1
1679,詝,1
1680,詞,1
1681,詠,1
1682,詡,1
1683,詢,1
1684,詣,1
1685,詤,1
1686,詥,1
1687,試,1
1688,詨,1
1689,詩,1
1690,詪,1
1691,詫,1
1692,詬,1
1693,詭,1
1694,詮,1
1695,詯,1
1696,詰,1
1697,話,1
1698,該,1
1699,詳,1
1700,詴,1
1701,詵,1
1702,詶,1
1703,詷,1
1704,詸,1
1705,詺,1
1706,詻,1
1707,詼,1
1708,詽,1
1709,詾,1
1710,詿,1
1711,誀,1
1712,誁,1
1713,誂,1
1714,誃,1
1715,誄,1
1716,誅,1
1717,誆,1
1718,誇,1
1719,誈,1
1720,誋,1
1721,誌,1
1722,認,1
1723,誎,1
1724,誏,1
1725,誐,1
1726,誑,1
1727,誒,1
1728,誔,1
1729,誕,1
1730,誖,1
1731,誗,1
1732,誘,1
1733,誙,1
1734,誚,1
1735,誛,1
1736,誜,1
1737,誝,1
1738,語,1
1739,誟,1
1740,誠,1
1741,誡,1
1742,誢,1
1743,誣,1
1744,誤,1
1745,誥,1
1746,誦,1
1747,誧,1
1748,誨,1
1749,誩,1
1750,說,1
1751,誫,1
1752,説,1
1753,読,1
1754,誮,1
1755,誯,1
1756,誰,1
1757,誱,1
1758,課,1
1759,誳,1
1760,誴,1
1761,誵,1
1762,誶,1
1763,誷,1
1764,誹,1
1765,誺,1
1766,誻,1
1767,誼,1
1768,誽,1
1769,調,1
1770,諀,1
1771,諁,1
1772,諂,1
1773,諃,1
1774,諄,1
1775,諆,1
1776,談,1
1777,諈,1
1778,諉,1
1779,諊,1
1780,請,1
1781,諌,1
1782,諍,1
1783,諎,1
1784,諑,1
1785,諒,1
1786,諓,1
1787,諔,1
1788,諕,1
1789,論,1
1790,諗,1
1791,諘,1
1792,諙,1
1793,諚,1
1794,諛,1
1795,諜,1
1796,諝,1
1797,諞,1
1798,諟,1
1799,諠,1
1800,諡,1
1801,諢,1
1802,諣,1
1803,諤,1
1804,諥,1
1805,諦,1
1806,諧,1
1807,諨,1
1808,諩,1
1809,諪,1
1810,諫,1
1811,諭,1
1812,諮,1
1813,諯,1
1814,諰,1
1815,諱,1
1816,諲,1
1817,諳,1
1818,諴,1
1819,諵,1
1820,諶,1
1821,諷,1
1822,諸,1
1823,諹,1
1824,諺,1
1825,諻,1
1826,諼,1
1827,諽,1
1828,諾,1
1829,諿,1
1830,謀,1
1831,謁,1
1832,謂,1
1833,謃,1
1834,謄,1
1835,謅,1
1836,謆,1
1837,謉,1
1838,謊,1
1839,謋,1
1840,謌,1
1841,謎,1
1842,謏,1
1843,謐,1
1844,謑,1
1845,謒,1
1846,謓,1
1847,謔,1
1848,謕,1
1849,謖,1
1850,謗,1
1851,謘,1
1852,謙,1
1853,謚,1
1854,講,1
1855,謜,1
1856,謝,1
1857,謞,1
1858,謟,1
1859,謠,1
1860,謡,1
1861,謢,1
